Episode,Step,State,Action,Reward,Penalty,Penalty Reasons,Energy Efficiency
387,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
388,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
389,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",3,33.48757763975155,0,[],1.987577639751553
390,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",3,33.48757763975155,0,[],1.987577639751553
391,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
392,0,"[[3.0, 12.0, 1.0, 1.0, 695.6521739130435, 500.0, 206.0, 224.0]]",1,0,30.0,['SBS 0 underloaded with 3 UEs'],2.7805864509605662
393,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
394,0,"[[4.0, 11.0, 1.0, 1.0, 666.6666666666667, 516.1290322580645, 208.0, 222.0]]",4,0,30.0,['SBS 0 underloaded with 4 UEs'],2.75068767191798
395,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
396,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",0,33.48757763975155,0,[],1.987577639751553
397,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",2,33.48757763975155,0,[],1.987577639751553
398,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",1,33.48757763975155,0,[],1.987577639751553
399,0,"[[2.0, 13.0, 1.0, 1.0, 727.2727272727273, 484.8484848484849, 204.0, 226.0]]",4,0,30.0,['SBS 0 underloaded with 2 UEs'],2.818886539816772
400,0,"[[6.0, 9.0, 1.0, 1.0, 615.3846153846154, 551.7241379310345, 212.0, 218.0]]",2,32.71420640305965,0,[],2.714206403059651
401,0,"[[3.0, 12.0, 1.0, 1.0, 695.6521739130435, 500.0, 206.0, 224.0]]",1,0,30.0,['SBS 0 underloaded with 3 UEs'],2.7805864509605662
402,0,"[[2.0, 13.0, 1.0, 1.0, 727.2727272727273, 484.8484848484849, 204.0, 226.0]]",4,0,30.0,['SBS 0 underloaded with 2 UEs'],2.818886539816772
403,0,"[[5.0, 10.0, 1.0, 1.0, 640.0, 533.3333333333334, 210.0, 220.0]]",2,30.728682170542637,0,[],2.728682170542636
404,0,"[[4.0, 11.0, 1.0, 1.0, 666.6666666666667, 516.1290322580645, 208.0, 222.0]]",2,0,30.0,['SBS 0 underloaded with 4 UEs'],2.75068767191798
405,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
406,0,"[[4.0, 11.0, 1.0, 1.0, 666.6666666666667, 516.1290322580645, 208.0, 222.0]]",4,0,30.0,['SBS 0 underloaded with 4 UEs'],2.75068767191798
407,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
408,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
409,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",2,33.48757763975155,0,[],1.987577639751553
410,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",0,33.48757763975155,0,[],1.987577639751553
411,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",1,33.48757763975155,0,[],1.987577639751553
412,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
413,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",1,33.48757763975155,0,[],1.987577639751553
414,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",2,33.48757763975155,0,[],1.987577639751553
415,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
416,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",2,33.48757763975155,0,[],1.987577639751553
417,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",5,33.48757763975155,0,[],1.987577639751553
418,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",1,33.48757763975155,0,[],1.987577639751553
419,0,"[[2.0, 13.0, 1.0, 1.0, 727.2727272727273, 484.8484848484849, 204.0, 226.0]]",4,0,30.0,['SBS 0 underloaded with 2 UEs'],2.818886539816772
420,0,"[[3.0, 12.0, 1.0, 1.0, 695.6521739130435, 500.0, 206.0, 224.0]]",2,0,30.0,['SBS 0 underloaded with 3 UEs'],2.7805864509605662
421,0,"[[3.0, 12.0, 1.0, 1.0, 695.6521739130435, 500.0, 206.0, 224.0]]",5,0,30.0,['SBS 0 underloaded with 3 UEs'],2.7805864509605662
422,0,"[[7.0, 8.0, 1.0, 1.0, 592.5925925925926, 571.4285714285714, 214.0, 216.0]]",4,34.707025962839914,0,[],2.7070259628399165
423,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
424,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
425,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",3,33.48757763975155,0,[],1.987577639751553
426,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
427,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
428,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
429,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
430,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",5,33.48757763975155,0,[],1.987577639751553
431,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
432,0,"[[4.0, 11.0, 1.0, 1.0, 666.6666666666667, 516.1290322580645, 208.0, 222.0]]",1,0,30.0,['SBS 0 underloaded with 4 UEs'],2.75068767191798
433,0,"[[4.0, 11.0, 1.0, 1.0, 666.6666666666667, 516.1290322580645, 208.0, 222.0]]",2,0,30.0,['SBS 0 underloaded with 4 UEs'],2.75068767191798
434,0,"[[4.0, 11.0, 1.0, 1.0, 666.6666666666667, 516.1290322580645, 208.0, 222.0]]",1,0,30.0,['SBS 0 underloaded with 4 UEs'],2.75068767191798
435,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
436,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
437,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
438,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
439,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
440,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
441,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
442,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
443,0,"[[3.0, 12.0, 1.0, 1.0, 695.6521739130435, 500.0, 206.0, 224.0]]",1,0,30.0,['SBS 0 underloaded with 3 UEs'],2.7805864509605662
444,0,"[[5.0, 10.0, 1.0, 1.0, 640.0, 533.3333333333334, 210.0, 220.0]]",4,30.728682170542637,0,[],2.728682170542636
445,0,"[[1.0, 14.0, 1.0, 1.0, 761.9047619047619, 470.5882352941176, 202.0, 228.0]]",5,0,30.0,['SBS 0 underloaded with 1 UEs'],2.8662627841834407
446,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
447,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",5,33.48757763975155,0,[],1.987577639751553
448,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",1,33.48757763975155,0,[],1.987577639751553
449,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",2,33.48757763975155,0,[],1.987577639751553
450,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",2,33.48757763975155,0,[],1.987577639751553
451,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
452,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",5,33.48757763975155,0,[],1.987577639751553
453,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",5,33.48757763975155,0,[],1.987577639751553
454,0,"[[2.0, 13.0, 1.0, 1.0, 727.2727272727273, 484.8484848484849, 204.0, 226.0]]",4,0,30.0,['SBS 0 underloaded with 2 UEs'],2.818886539816772
455,0,"[[4.0, 11.0, 1.0, 1.0, 666.6666666666667, 516.1290322580645, 208.0, 222.0]]",5,0,30.0,['SBS 0 underloaded with 4 UEs'],2.75068767191798
456,0,"[[3.0, 12.0, 1.0, 1.0, 695.6521739130435, 500.0, 206.0, 224.0]]",2,0,30.0,['SBS 0 underloaded with 3 UEs'],2.7805864509605662
457,0,"[[5.0, 10.0, 1.0, 1.0, 640.0, 533.3333333333334, 210.0, 220.0]]",2,30.728682170542637,0,[],2.728682170542636
458,0,"[[3.0, 12.0, 1.0, 1.0, 695.6521739130435, 500.0, 206.0, 224.0]]",4,0,30.0,['SBS 0 underloaded with 3 UEs'],2.7805864509605662
459,0,"[[6.0, 9.0, 1.0, 1.0, 615.3846153846154, 551.7241379310345, 212.0, 218.0]]",2,32.71420640305965,0,[],2.714206403059651
460,0,"[[3.0, 12.0, 1.0, 1.0, 695.6521739130435, 500.0, 206.0, 224.0]]",2,0,30.0,['SBS 0 underloaded with 3 UEs'],2.7805864509605662
461,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
462,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
463,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
464,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
465,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",5,33.48757763975155,0,[],1.987577639751553
466,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",5,33.48757763975155,0,[],1.987577639751553
467,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",3,33.48757763975155,0,[],1.987577639751553
468,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
469,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",5,33.48757763975155,0,[],1.987577639751553
470,0,"[[0.0, 15.0, 1.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",1,0,60.0,"['SBS 0 underloaded with 0 UEs', 'SBS 0 active with 0 UEs']",1.987577639751553
471,0,"[[8.0, 7.0, 1.0, 1.0, 571.4285714285714, 592.5925925925926, 216.0, 214.0]]",4,34.707025962839914,0,[],2.7070259628399165
472,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
473,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
474,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",5,33.48757763975155,0,[],1.987577639751553
475,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
476,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",5,33.48757763975155,0,[],1.987577639751553
477,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
478,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
479,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",3,33.48757763975155,0,[],1.987577639751553
480,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",5,33.48757763975155,0,[],1.987577639751553
481,0,"[[6.0, 9.0, 1.0, 1.0, 615.3846153846154, 551.7241379310345, 212.0, 218.0]]",1,32.71420640305965,0,[],2.714206403059651
482,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
483,0,"[[4.0, 11.0, 1.0, 1.0, 666.6666666666667, 516.1290322580645, 208.0, 222.0]]",1,0,30.0,['SBS 0 underloaded with 4 UEs'],2.75068767191798
484,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
485,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
486,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
487,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
488,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
489,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",5,33.48757763975155,0,[],1.987577639751553
490,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
491,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",5,33.48757763975155,0,[],1.987577639751553
492,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
493,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
494,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
495,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",5,33.48757763975155,0,[],1.987577639751553
496,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",5,33.48757763975155,0,[],1.987577639751553
497,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
498,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
499,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
500,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
501,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
502,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
503,0,"[[4.0, 11.0, 1.0, 1.0, 666.6666666666667, 516.1290322580645, 208.0, 222.0]]",1,0,30.0,['SBS 0 underloaded with 4 UEs'],2.75068767191798
504,0,"[[2.0, 13.0, 1.0, 1.0, 727.2727272727273, 484.8484848484849, 204.0, 226.0]]",2,0,30.0,['SBS 0 underloaded with 2 UEs'],2.818886539816772
505,0,"[[3.0, 12.0, 1.0, 1.0, 695.6521739130435, 500.0, 206.0, 224.0]]",5,0,30.0,['SBS 0 underloaded with 3 UEs'],2.7805864509605662
506,0,"[[2.0, 13.0, 1.0, 1.0, 727.2727272727273, 484.8484848484849, 204.0, 226.0]]",1,0,30.0,['SBS 0 underloaded with 2 UEs'],2.818886539816772
507,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
508,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",5,33.48757763975155,0,[],1.987577639751553
509,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
510,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
511,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",3,33.48757763975155,0,[],1.987577639751553
512,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
513,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
514,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
515,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
516,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
517,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",3,33.48757763975155,0,[],1.987577639751553
518,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
519,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",5,33.48757763975155,0,[],1.987577639751553
520,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",5,33.48757763975155,0,[],1.987577639751553
521,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
522,0,"[[4.0, 11.0, 1.0, 1.0, 666.6666666666667, 516.1290322580645, 208.0, 222.0]]",1,0,30.0,['SBS 0 underloaded with 4 UEs'],2.75068767191798
523,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
524,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",4,33.48757763975155,0,[],1.987577639751553
525,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",5,33.48757763975155,0,[],1.987577639751553
526,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
527,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
528,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",3,33.48757763975155,0,[],1.987577639751553
529,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",2,33.48757763975155,0,[],1.987577639751553
530,0,"[[6.0, 9.0, 1.0, 1.0, 615.3846153846154, 551.7241379310345, 212.0, 218.0]]",1,32.71420640305965,0,[],2.714206403059651
531,0,"[[0.0, 15.0, 1.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",5,0,60.0,"['SBS 0 underloaded with 0 UEs', 'SBS 0 active with 0 UEs']",1.987577639751553
532,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
533,0,"[[4.0, 11.0, 1.0, 1.0, 666.6666666666667, 516.1290322580645, 208.0, 222.0]]",4,0,30.0,['SBS 0 underloaded with 4 UEs'],2.75068767191798
534,0,"[[3.0, 12.0, 1.0, 1.0, 695.6521739130435, 500.0, 206.0, 224.0]]",4,0,30.0,['SBS 0 underloaded with 3 UEs'],2.7805864509605662
535,0,"[[4.0, 11.0, 1.0, 1.0, 666.6666666666667, 516.1290322580645, 208.0, 222.0]]",1,0,30.0,['SBS 0 underloaded with 4 UEs'],2.75068767191798
536,0,"[[7.0, 8.0, 1.0, 1.0, 592.5925925925926, 571.4285714285714, 214.0, 216.0]]",4,34.707025962839914,0,[],2.7070259628399165
537,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
538,0,"[[4.0, 11.0, 1.0, 1.0, 666.6666666666667, 516.1290322580645, 208.0, 222.0]]",4,0,30.0,['SBS 0 underloaded with 4 UEs'],2.75068767191798
539,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
540,0,"[[5.0, 10.0, 1.0, 1.0, 640.0, 533.3333333333334, 210.0, 220.0]]",4,30.728682170542637,0,[],2.728682170542636
541,0,"[[5.0, 10.0, 1.0, 1.0, 640.0, 533.3333333333334, 210.0, 220.0]]",2,30.728682170542637,0,[],2.728682170542636
542,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
543,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",1,33.48757763975155,0,[],1.987577639751553
544,0,"[[6.0, 9.0, 1.0, 1.0, 615.3846153846154, 551.7241379310345, 212.0, 218.0]]",4,32.71420640305965,0,[],2.714206403059651
545,0,"[[4.0, 11.0, 1.0, 1.0, 666.6666666666667, 516.1290322580645, 208.0, 222.0]]",1,0,30.0,['SBS 0 underloaded with 4 UEs'],2.75068767191798
546,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
547,0,"[[4.0, 11.0, 1.0, 1.0, 666.6666666666667, 516.1290322580645, 208.0, 222.0]]",4,0,30.0,['SBS 0 underloaded with 4 UEs'],2.75068767191798
548,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
549,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",0,33.48757763975155,0,[],1.987577639751553
550,0,"[[1.0, 14.0, 1.0, 1.0, 761.9047619047619, 470.5882352941176, 202.0, 228.0]]",4,0,30.0,['SBS 0 underloaded with 1 UEs'],2.8662627841834407
551,0,"[[0.0, 15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0]]",0,33.48757763975155,0,[],1.987577639751553
552,0,"[[4.0, 11.0, 1.0, 1.0, 666.6666666666667, 516.1290322580645, 208.0, 222.0]]",1,0,30.0,['SBS 0 underloaded with 4 UEs'],2.75068767191798
553,0,"[[5.0, 10.0, 1.0, 1.0, 640.0, 533.3333333333334, 210.0, 220.0]]",5,30.728682170542637,0,[],2.728682170542636
554,0,"[[2.0, 13.0, 1.0, 1.0, 727.2727272727273, 484.8484848484849, 204.0, 226.0]]",5,0,30.0,['SBS 0 underloaded with 2 UEs'],2.818886539816772
555,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
556,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",5,33.48757763975155,0,[],1.987577639751553
557,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
558,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",2,33.48757763975155,0,[],1.987577639751553
559,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",5,33.48757763975155,0,[],1.987577639751553
560,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",2,33.48757763975155,0,[],1.987577639751553
561,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",0,33.48757763975155,0,[],1.987577639751553
562,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",0,33.48757763975155,0,[],1.987577639751553
563,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",5,33.48757763975155,0,[],1.987577639751553
564,0,"[[15.0, 0.0, 1.0, 0.0, 457.14285714285717, 0.0, 230.0, 0.0]]",3,33.48757763975155,0,[],1.987577639751553
