Thread ID,Epoch,Step,Reward
0,120,1,[0.13241121 0.60469677]
0,121,1,[0.18918656 0.48568695]
0,122,1,[0.21469937 0.45380711]
0,123,1,[0.14135733 0.56186179]
0,124,1,[0.16823537 0.47838282]
0,125,1,[0.09888926 0.59453936]
0,126,1,[0.13920971 0.55099805]
0,127,1,[0.1558329  0.55328011]
0,128,1,[0.12349522 0.56297043]
0,129,1,[0.15923923 0.5621342 ]
0,130,1,[0.09355747 0.56953542]
0,131,1,[0.17227852 0.53922051]
0,132,1,[0.13499564 0.5313954 ]
0,133,1,[0.16476803 0.52466768]
0,134,1,[0.07862381 0.57358258]
0,135,1,[0.12461278 0.55621596]
0,136,1,[0.20309647 0.47214849]
0,137,1,[0.20678415 0.48315306]
0,138,1,[0.14345736 0.50533736]
0,139,1,[0.1358324  0.54155435]
0,140,1,[0.17011325 0.48957992]
0,141,1,[0.17817056 0.50280726]
0,142,1,[0.14910916 0.52215747]
0,143,1,[0.21446458 0.45502999]
0,144,1,[0.16355218 0.57573726]
0,145,1,[0.242237   0.47013021]
0,146,1,[0.13394521 0.54197269]
0,147,1,[0.16892505 0.53390863]
0,148,1,[0.15982003 0.5013012 ]
0,149,1,[0.12328162 0.55464347]
0,150,1,[0.14788294 0.52773261]
0,151,1,[0.14304149 0.56897917]
0,152,1,[0.14920425 0.52369682]
0,153,1,[0.1966608  0.46197842]
0,154,1,[0.20439986 0.47440056]
0,155,1,[0.13992808 0.56204116]
0,156,1,[0.14996336 0.5283306 ]
0,157,1,[0.2217128  0.47417382]
0,158,1,[0.13763408 0.54213003]
0,159,1,[0.13373123 0.53041674]
0,160,1,[0.1548718  0.54733884]
0,161,1,[0.20510468 0.47294291]
0,162,1,[0.13737193 0.55585444]
0,163,1,[0.22222927 0.4683242 ]
0,164,1,[0.10507479 0.55419423]
0,165,1,[0.10897969 0.57793367]
0,166,1,[0.21791884 0.50816185]
0,167,1,[0.24887872 0.44297936]
0,168,1,[0.17140678 0.48932174]
0,169,1,[0.25293589 0.40777052]
0,170,1,[0.19232875 0.49305187]
0,171,1,[0.18661646 0.47145236]
