Episode,Step,State,Action,Reward,Penalty,Penalty Reasons,Energy Efficiency
461,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
462,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
463,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",1,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
464,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",4,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
465,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",4,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
466,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",2,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
467,0,"[[4.0, 1.0, 1.0, 1.0, 666.6666666666667, 761.9047619047619, 208.0, 202.0]]",2,0,60.0,"['SBS 0 underloaded with 4 UEs', 'SBS 1 underloaded with 1 UEs']",3.4843205574912894
468,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",4,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
469,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",5,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
470,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
471,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
472,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",3,34.54761904761905,0,[],3.0476190476190474
473,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",2,34.54761904761905,0,[],3.0476190476190474
474,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
475,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
476,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
477,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",2,34.54761904761905,0,[],3.0476190476190474
478,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",2,34.54761904761905,0,[],3.0476190476190474
479,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",3,34.54761904761905,0,[],3.0476190476190474
480,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",5,34.54761904761905,0,[],3.0476190476190474
481,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",5,34.54761904761905,0,[],3.0476190476190474
482,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,34.54761904761905,0,[],3.0476190476190474
483,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,34.54761904761905,0,[],3.0476190476190474
484,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",2,34.54761904761905,0,[],3.0476190476190474
485,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
486,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",2,34.54761904761905,0,[],3.0476190476190474
487,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",3,34.54761904761905,0,[],3.0476190476190474
488,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,34.54761904761905,0,[],3.0476190476190474
489,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",1,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
490,0,"[[3.0, 2.0, 1.0, 1.0, 695.6521739130435, 727.2727272727273, 206.0, 204.0]]",4,0,60.0,"['SBS 0 underloaded with 3 UEs', 'SBS 1 underloaded with 2 UEs']",3.4705485394774898
491,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
492,0,"[[0.0, 5.0, 1.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",1,0,60.0,"['SBS 0 underloaded with 0 UEs', 'SBS 0 active with 0 UEs']",3.0476190476190474
493,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",4,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
494,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",3,34.54761904761905,0,[],3.0476190476190474
495,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",3,34.54761904761905,0,[],3.0476190476190474
496,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",5,34.54761904761905,0,[],3.0476190476190474
497,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",0,34.54761904761905,0,[],3.0476190476190474
498,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",4,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
499,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",4,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
500,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",5,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
501,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
502,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
503,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",1,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
504,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",3,34.54761904761905,0,[],3.0476190476190474
505,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",5,34.54761904761905,0,[],3.0476190476190474
506,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",0,34.54761904761905,0,[],3.0476190476190474
507,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",4,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
508,0,"[[0.0, 5.0, 1.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",2,0,60.0,"['SBS 0 underloaded with 0 UEs', 'SBS 0 active with 0 UEs']",3.0476190476190474
509,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
510,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",5,34.54761904761905,0,[],3.0476190476190474
511,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
512,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,34.54761904761905,0,[],3.0476190476190474
513,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,34.54761904761905,0,[],3.0476190476190474
514,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,34.54761904761905,0,[],3.0476190476190474
515,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
516,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",5,34.54761904761905,0,[],3.0476190476190474
517,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,34.54761904761905,0,[],3.0476190476190474
518,0,"[[3.0, 2.0, 1.0, 1.0, 695.6521739130435, 727.2727272727273, 206.0, 204.0]]",1,0,60.0,"['SBS 0 underloaded with 3 UEs', 'SBS 1 underloaded with 2 UEs']",3.4705485394774898
519,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",5,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
520,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",2,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
521,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",4,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
522,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
523,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
524,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,34.54761904761905,0,[],3.0476190476190474
525,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,34.54761904761905,0,[],3.0476190476190474
526,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",1,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
527,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
528,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",5,34.54761904761905,0,[],3.0476190476190474
529,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",3,34.54761904761905,0,[],3.0476190476190474
530,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
531,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",1,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
532,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",2,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
533,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
534,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",3,34.54761904761905,0,[],3.0476190476190474
535,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",2,34.54761904761905,0,[],3.0476190476190474
536,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",5,34.54761904761905,0,[],3.0476190476190474
537,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",5,34.54761904761905,0,[],3.0476190476190474
538,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",2,34.54761904761905,0,[],3.0476190476190474
539,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
540,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",5,34.54761904761905,0,[],3.0476190476190474
541,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",5,34.54761904761905,0,[],3.0476190476190474
542,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
543,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",2,34.54761904761905,0,[],3.0476190476190474
544,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",5,34.54761904761905,0,[],3.0476190476190474
545,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",5,34.54761904761905,0,[],3.0476190476190474
546,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,34.54761904761905,0,[],3.0476190476190474
547,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,34.54761904761905,0,[],3.0476190476190474
548,0,"[[0.0, 5.0, 1.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",1,0,60.0,"['SBS 0 underloaded with 0 UEs', 'SBS 0 active with 0 UEs']",3.0476190476190474
549,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",3,34.54761904761905,0,[],3.0476190476190474
550,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",5,34.54761904761905,0,[],3.0476190476190474
551,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",4,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
552,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",5,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
553,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",2,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
554,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",2,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
555,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",1,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
556,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",3,34.54761904761905,0,[],3.0476190476190474
557,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",5,34.54761904761905,0,[],3.0476190476190474
558,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",3,34.54761904761905,0,[],3.0476190476190474
559,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",0,34.54761904761905,0,[],3.0476190476190474
560,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",2,34.54761904761905,0,[],3.0476190476190474
561,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",2,34.54761904761905,0,[],3.0476190476190474
562,0,"[[0.0, 5.0, 1.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,0,60.0,"['SBS 0 underloaded with 0 UEs', 'SBS 0 active with 0 UEs']",3.0476190476190474
563,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",4,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
564,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",3,34.54761904761905,0,[],3.0476190476190474
565,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",2,34.54761904761905,0,[],3.0476190476190474
566,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",0,34.54761904761905,0,[],3.0476190476190474
567,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",4,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
568,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",3,34.54761904761905,0,[],3.0476190476190474
569,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",3,34.54761904761905,0,[],3.0476190476190474
570,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",1,34.54761904761905,0,[],3.0476190476190474
571,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",1,34.54761904761905,0,[],3.0476190476190474
572,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",5,34.54761904761905,0,[],3.0476190476190474
573,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",5,34.54761904761905,0,[],3.0476190476190474
574,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",5,34.54761904761905,0,[],3.0476190476190474
575,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",1,34.54761904761905,0,[],3.0476190476190474
576,0,"[[0.0, 5.0, 1.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,0,60.0,"['SBS 0 underloaded with 0 UEs', 'SBS 0 active with 0 UEs']",3.0476190476190474
577,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",5,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
578,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
579,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,34.54761904761905,0,[],3.0476190476190474
580,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",5,34.54761904761905,0,[],3.0476190476190474
581,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,34.54761904761905,0,[],3.0476190476190474
582,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",3,34.54761904761905,0,[],3.0476190476190474
583,0,"[[0.0, 5.0, 1.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",1,0,60.0,"['SBS 0 underloaded with 0 UEs', 'SBS 0 active with 0 UEs']",3.0476190476190474
584,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
585,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",4,34.54761904761905,0,[],3.0476190476190474
586,0,"[[0.0, 5.0, 1.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",1,0,60.0,"['SBS 0 underloaded with 0 UEs', 'SBS 0 active with 0 UEs']",3.0476190476190474
587,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",4,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
588,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",5,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
589,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",2,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
590,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",3,34.54761904761905,0,[],3.0476190476190474
591,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",5,34.54761904761905,0,[],3.0476190476190474
592,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",1,34.54761904761905,0,[],3.0476190476190474
593,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",5,34.54761904761905,0,[],3.0476190476190474
594,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",1,34.54761904761905,0,[],3.0476190476190474
595,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",0,34.54761904761905,0,[],3.0476190476190474
596,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",4,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
597,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",1,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
598,0,"[[4.0, 1.0, 1.0, 1.0, 666.6666666666667, 761.9047619047619, 208.0, 202.0]]",5,0,60.0,"['SBS 0 underloaded with 4 UEs', 'SBS 1 underloaded with 1 UEs']",3.4843205574912894
599,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",4,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
600,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",1,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
601,0,"[[0.0, 5.0, 1.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",2,0,60.0,"['SBS 0 underloaded with 0 UEs', 'SBS 0 active with 0 UEs']",3.0476190476190474
602,0,"[[0.0, 5.0, 1.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",1,0,60.0,"['SBS 0 underloaded with 0 UEs', 'SBS 0 active with 0 UEs']",3.0476190476190474
603,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",3,34.54761904761905,0,[],3.0476190476190474
604,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",3,34.54761904761905,0,[],3.0476190476190474
605,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",5,34.54761904761905,0,[],3.0476190476190474
606,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",4,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
607,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",5,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
608,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
609,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",2,34.54761904761905,0,[],3.0476190476190474
610,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",5,34.54761904761905,0,[],3.0476190476190474
611,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",5,34.54761904761905,0,[],3.0476190476190474
612,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",5,34.54761904761905,0,[],3.0476190476190474
613,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",0,34.54761904761905,0,[],3.0476190476190474
614,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",2,34.54761904761905,0,[],3.0476190476190474
615,0,"[[0.0, 5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0]]",5,34.54761904761905,0,[],3.0476190476190474
616,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",1,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
617,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",2,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
618,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",3,34.54761904761905,0,[],3.0476190476190474
619,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",2,34.54761904761905,0,[],3.0476190476190474
620,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",0,34.54761904761905,0,[],3.0476190476190474
621,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",2,34.54761904761905,0,[],3.0476190476190474
622,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",4,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
623,0,"[[5.0, 0.0, 1.0, 0.0, 640.0, 0.0, 210.0, 0.0]]",3,34.54761904761905,0,[],3.0476190476190474
624,0,"[[2.0, 3.0, 1.0, 1.0, 727.2727272727273, 695.6521739130435, 204.0, 206.0]]",4,0,60.0,"['SBS 0 underloaded with 2 UEs', 'SBS 1 underloaded with 3 UEs']",3.4705485394774898
625,0,"[[1.0, 4.0, 1.0, 1.0, 761.9047619047619, 666.6666666666667, 202.0, 208.0]]",1,0,60.0,"['SBS 0 underloaded with 1 UEs', 'SBS 1 underloaded with 4 UEs']",3.4843205574912894
